                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20211202"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                               center_n14                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                       1                                     1098                  1.7888543819998317E+003                  3.2525749891599527E+000                  5.0000000000000000E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                  1.0740428798784505E+000                  2.1330848205418235E-001                  7.8130382774774361E-008                  9.9999999987728150E-001                  9.9999999960457486E-001                  2.1330848205418235E-001                  7.8130382774774361E-008                  9.9999999987728150E-001                  9.9999999960457486E-001                  2.7748777385386991E+000                 -3.3677176582097850E+001                 -9.8999999999999986E+001                  2.7748777385386991E+000                  1.3939555181502532E+000                  2.7564252185736544E+000                 -3.3677176582097850E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.0720415592024475E+032                  1.9752814693199892E+033                  2.1403616743852876E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6627473716828888E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2327943332001183E+000                  2.7425319781668800E+000                  4.2893615913582955E-001                  4.2789870394774852E+000                 -2.5981016163968833E-009                  1.6890663710781403E+001                  1.3205304025645968E+000                  7.4358338721910480E+000                  6.2044478506221434E-001                  8.4950053384670410E-001                  1.2981447439031819E+000                  6.9900073363958592E-001                  2.8043924728616237E-001                  5.0305499835734116E-005                  9.3108417616535599E-003                  5.0080854180870656E-003                  3.4416106108119998E-003                  9.3604466091399795E-003                  3.4987742274461895E+000                  1.4003740558130611E+000                                        0                                        0                                        3 
                                       5                                     1030                  1.3311938769089949E+004                  3.5692999733504522E+000                  5.0000000000000000E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                  1.0519383320673270E+000                  2.1001027669605271E-001                  7.8130379998674791E-008                  9.9999999987337518E-001                  9.9999999960668495E-001                  2.1001027669605271E-001                  7.8130379998674791E-008                  9.9999999987337518E-001                  9.9999999960668495E-001                  2.7439372042859689E+000                 -3.3693535486811363E+001                 -9.8999999999999986E+001                  2.7439372042859689E+000                  1.3618468388379430E+000                  2.7255353154740662E+000                 -3.3693535486811363E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.8002863301401325E+032                  1.9368166096582565E+033                  2.1407406992237537E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6534835628375573E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2320081767541327E+000                  2.7376070648514212E+000                  4.2804601537007209E-001                  4.2807673270089994E+000                 -6.3823294658446205E-010                  1.6888414886165243E+001                  1.3185331623054972E+000                  7.4355790642504740E+000                  6.2047118357593078E-001                  8.4947304880879659E-001                  1.2982143192496105E+000                  6.9894579434759241E-001                  2.8049399003280973E-001                  4.3872640010691941E-005                  9.3045757896881090E-003                  5.0210731466860505E-003                  3.4416106108119968E-003                  9.3604466091399760E-003                  3.4987072168786568E+000                  1.4004334922798534E+000                                        0                                        0                                        3 
                                      10                                     1030                  4.6436302246991843E+004                  3.9652062035885765E+000                  5.0000000000000000E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                  1.0492964520367778E+000                  2.0671207133792574E-001                  7.8130379998674791E-008                  9.9999999987337518E-001                  9.9999999960755426E-001                  2.0671207133792574E-001                  7.8130379998674791E-008                  9.9999999987337518E-001                  9.9999999960755426E-001                  2.7322352835913835E+000                 -3.3708840011555814E+001                 -9.8999999999999986E+001                  2.7322352835913835E+000                  1.3449342805451578E+000                  2.7140575183908058E+000                 -3.3708840011555814E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.7130863985214209E+032                  1.9320209660502085E+033                  2.1420112407291417E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.6373893614538290E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2307077905486690E+000                  2.7297871896537198E+000                  4.2673685018214735E-001                  4.2833856573848488E+000                 -1.0987254766918185E-010                  1.6886661243323385E+001                  1.3170929478389319E+000                  7.4353061523112984E+000                  6.2054575652563360E-001                  8.4939522744215024E-001                  1.2984101630570137E+000                  6.9879015743905948E-001                  2.8065181938213052E-001                  4.3415541965567914E-005                  9.2865665935721996E-003                  5.0373644743401140E-003                  3.4416106108119955E-003                  9.3604466091399743E-003                  3.4985212781037891E+000                  1.4006020909115231E+000                                        0                                        0                                        3 
                                      15                                     1029                  1.2886031837632468E+005                  4.3611124338267002E+000                  5.0000000000000000E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                  1.0775410634713967E+000                  2.1495787060075616E-001                  7.8130379998674791E-008                  9.9999999987337518E-001                  9.9999999960736630E-001                  2.1495787060075616E-001                  7.8130379998674791E-008                  9.9999999987337518E-001                  9.9999999960736630E-001                  2.7288215743832569E+000                 -3.3696851062326509E+001                 -9.8999999999999986E+001                  2.7288215743832565E+000                  1.3364456813620127E+000                  2.7108594150681373E+000                 -3.3696851062326509E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.7982581127390392E+032                  1.9370451500684004E+033                  2.1749143770241186E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.5973749949712179E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2306935281756060E+000                  2.7295974348942855E+000                  4.2667049754855657E-001                  4.2835183626520310E+000                 -1.5864724574088248E-011                  1.6886825431810554E+001                  1.3171648153555282E+000                  7.4355095040473698E+000                  6.2072255304595603E-001                  8.4921080423773865E-001                  1.2988744462804944E+000                  6.9842130783662271E-001                  2.8102601084732221E-001                  4.3824634131995123E-005                  9.2443005010384612E-003                  5.0738700311116032E-003                  3.4416106108119968E-003                  9.3604466091399760E-003                  3.4980658178117165E+000                  1.4010226552392571E+000                                        0                                        0                                        3 
                                      20                                     1022                  3.3395764619126613E+005                  4.7570186640648240E+000                  5.0000000000000000E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                  1.1394885689721390E+000                  2.2650259722157823E-001                  7.8130379998674791E-008                  9.9999999987337518E-001                  9.9999999960865782E-001                  2.2650259722157823E-001                  7.8130379998674791E-008                  9.9999999987337518E-001                  9.9999999960865782E-001                  2.7286561654712722E+000                 -3.3671602429983714E+001                 -9.8999999999999986E+001                  2.7286561654712718E+000                  1.3277756413676327E+000                  2.7110494889754335E+000                 -3.3671602429983714E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9482338470245873E+032                  1.9506407479129922E+033                  2.5118110785219925E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.5300550553925381E+033                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2306423052422248E+000                  2.7284491226229748E+000                  4.2619878727966309E-001                  4.2844617831898173E+000                 -7.2682292147116374E-012                  1.6886574368433553E+001                  1.3167299726684294E+000                  7.4359465396537558E+000                  6.2113963520718618E-001                  8.4877628257269566E-001                  1.2999697874499017E+000                  6.9755226415167992E-001                  2.8190735380552656E-001                  4.4530411495674770E-005                  9.1468388349560496E-003                  5.1583255819981477E-003                  3.4416106108119955E-003                  9.3604466091399743E-003                  3.4969354093136471E+000                  1.4020966160683672E+000                                        0                                        0                                        5 
                                      25                                     1020                  8.4430542893974134E+005                  5.1529248943029486E+000                  5.0000000000000000E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                  1.1954004115337380E+000                  2.3639040663742172E-001                  7.8130379943163640E-008                  9.9999999987337518E-001                  9.9999999960683472E-001                  2.3639040663742172E-001                  7.8130379943163640E-008                  9.9999999987337518E-001                  9.9999999960683472E-001                  2.7283918835310863E+000                 -3.3669427892471013E+001                 -9.8999999999999986E+001                  2.7283918835310859E+000                  1.3187429132740782E+000                  2.7111442053696035E+000                 -3.3669427892471013E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.0178911715416955E+032                  1.9624878697901344E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2300671592245696E+000                  2.7275532043922794E+000                  4.2690112019962601E-001                  4.2830571173498919E+000                  1.7401093817755219E-011                  1.6883698919310589E+001                  1.3146000273965814E+000                  7.4358736414609101E+000                  6.2217528017938406E-001                  8.4770069731039754E-001                  1.3026897140992937E+000                  6.9540109226690150E-001                  2.8408748254465405E-001                  4.6193762538326878E-005                  8.9173691572643678E-003                  5.3571709737516302E-003                  3.4416106108119968E-003                  9.3604466091399760E-003                  3.4941325130873331E+000                  1.4048390828567063E+000                                        0                                        0                                        5 
                                      30                                     1011                  2.1142140237084269E+006                  5.5488311245410724E+000                  5.0000000000000000E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                  1.2221654409120182E+000                  2.4133011837016333E-001                  7.8130379776630186E-008                  9.9999999986556265E-001                  9.9999999959689001E-001                  2.4133011837016333E-001                  7.8130379776630186E-008                  9.9999999986556265E-001                  9.9999999959689001E-001                  2.7293280252990808E+000                 -3.3706075615124227E+001                 -9.8999999999999986E+001                  2.7293280252990808E+000                  1.3026660670992523E+000                  2.7127557498991073E+000                 -3.3706075615124227E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.0573824365831359E+032                  1.9618066744702408E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2285237801125302E+000                  2.7284442539972686E+000                  4.3043340322620038E-001                  4.2759925512967429E+000                  2.3043494845955256E-011                  1.6875661602285998E+001                  1.3093467407171222E+000                  7.4348592021880622E+000                  6.2483565442140787E-001                  8.4495904447943215E-001                  1.3096779345991636E+000                  6.8991778601005738E-001                  2.8963666153359102E-001                  4.9908540709627975E-005                  8.3953260601926805E-003                  5.8096247758188547E-003                  3.4416106108119955E-003                  9.3604466091399743E-003                  3.4871715613807863E+000                  1.4117752256445832E+000                                        0                                        0                                        5 
                                      35                                      997                  5.2741529782432411E+006                  5.9447373547791962E+000                  5.0000000000000000E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                  1.2102954069633007E+000                  2.4133011837016299E-001                  7.8130379443563279E-008                  9.9999999985775012E-001                  9.9999999957072871E-001                  2.4133011837016299E-001                  7.8130379443563279E-008                  9.9999999985775012E-001                  9.9999999957072871E-001                  2.7341824137752551E+000                 -3.3757743682963067E+001                 -1.2944289813551190E+001                  2.7341824137752551E+000                  1.2701855051400899E+000                  2.7189994424444186E+000                 -3.3757743682963067E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1114689756157217E+032                  1.9470281081998058E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2254333832258713E+000                  2.7334753354317307E+000                  4.3912973771674901E-001                  4.2585998823156457E+000                  2.1631881729882124E-011                  1.6859929483147287E+001                  1.2999764864253922E+000                  7.4330270472994791E+000                  6.3167217319456415E-001                  8.3804731821460954E-001                  1.3276480311117866E+000                  6.7609434072515506E-001                  3.0359118915278505E-001                  5.7268935166652573E-005                  7.3566551190009230E-003                  6.7098747224912597E-003                  3.4416106108119968E-003                  9.3604466091399760E-003                  3.4697719839815084E+000                  1.4292321768737852E+000                                        0                                        0                                        5 
                                      40                                      984                  1.0917226064960625E+007                  6.0904245223782585E+000                  5.0000000000000000E+000                  3.3997648454896201E+001                 -9.8999999999999986E+001                  1.1763723061546203E+000                  2.3144774514545757E-001                  7.8130379554585581E-008                  9.9999999984798449E-001                  9.9999999952038288E-001                  2.3144774514545757E-001                  7.8130379554585581E-008                  9.9999999984798449E-001                  9.9999999952038288E-001                  2.7451138567218525E+000                 -3.3739367386652788E+001                 -9.8999999999999986E+001                  2.7451138567218525E+000                  1.2220214926389783E+000                  2.7318921960803708E+000                 -3.3739367386652788E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1973392605071235E+032                  1.9277280965480360E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.2211175533338476E+000                  2.7445548424115547E+000                  4.5330115099070722E-001                  4.2302570557677290E+000                  2.0504009455599434E-011                  1.6839640006309857E+001                  1.2896933018629508E+000                  7.4317866039372307E+000                  6.4516281382179752E-001                  8.2492089696940296E-001                  1.3632040213772396E+000                  6.4984152686472063E-001                  3.3001949557936544E-001                  6.7260712332936360E-005                  5.9667240788690542E-003                  7.9144073092459830E-003                  3.4416106108119955E-003                  9.3604466091399743E-003                  3.4381776588900239E+000                  1.4609539273322620E+000                                        0                                        0                                        5 
